Key,Value
1415690352,Ruines de la Tour de Greensly
1416738930,Site de l'Ancien Gaering
1417787537,Ruines du Palace Hawksmith
1418836121,La Caverne Morkucheus
1419884709,La Cabine Moorcroft
1420933289,Rattgabith
1421981899,Le Devin Gémissant de Kynareth
1423030482,Verger de Copperfield
1424079086,La Renaissance Sacrée de Kynareth
1425127687,L'Autel Sacré de Kynareth
1426176284,Le Martyre Éternel de Kynareth
1427224893,La Cabane de la Vieille Lysona
1428274260,Reybeth
1429322855,Ruines de la Cabine de Wickhouse
1430371434,Le Puits de Geryon
1431420014,Verger de Buckingsmith
1432468605,Ruines du Manoir de Copperhouse
1433517203,La Ferme de Hearthhouse
1434565856,Oxbury
1435614439,Les Mines de Tristynak
1436663087,Ruines de l'Ancienne Lysyna
1437711675,La Caverne de Morkebrasiah
1438761026,Graywick
1439809635,La Plantation de Hearthing
1440858220,Wilderborne
1441906806,La Ferme de Yeomhart
1442955407,Ruines de la Cabine de Mooring
1444003990,Les Mines de Bedistair
1445052603,Deerville
1446101181,Cercle de Wroth
1447149812,Taudis du Vieux Gwynabyth
1448199213,Baelleigh
1449247796,Grimville
1450296418,Le Pub de la Chauve-Souris et du Gouffre
1451345026,L'Hôtel du Chasseur Blanc
1452393695,Ruines du Château de Woodton
1453443091,Le Filon Theodane
1454491707,Manoir Buckingsmith
1455540291,Le Prophète Silencieux de Kynareth
1456588902,Taudis de la Vieille Barbausa
1457637500,Grange de Moorwing
1458686079,Le Taudis du Vieux Wickham
1459734657,Longwych
1460783238,Le Rédempteur Saint de Kynareth
1461831892,Grange de Hearthhart
1462880485,Le Rédempteur Silencieux de Kynareth
1463929077,La Plantation de Coppersmith
1464978462,Warwich
1466027089,Vojirgoth
1467075682,L'Oracle Perpétuel de Kynareth
1468124355,Le Fort de Hearthston
1469172936,Château Moorham
1470221515,Ferme de la Vieille Elyzanna
1471270095,Ruines du Verger Wickston
1472319447,L'Arbre Gémissant de Kynareth
1473368037,L'Ascension Bénie de Kynareth
1474416621,Tunway
1475465216,Lamleigh
1476513808,Le Taudis du Vieux Buckingston
1477562388,Le Taudis du Vieux Greenhouse
1478610974,Ruines de la Cabine de Greenhouse
1479659573,Castel Gaerham
1480708180,La Garde de Wicksley
1481756773,Ferme de la Vieille Vannyssa
1482805366,Les Cryptes de Woodhouse
1483854023,La Garde de Ashing
1484903383,La Cabane du Vieux Morgabyth
1485951981,La Ferme de Woodcroft
1487000563,La Carrière de Bedane
1488049193,Le Nid Hezrugoth
1489097784,La Ferme de Buckingford
1490146387,Hameau de Oxworth
1491194984,La Cabane du Vieux Ashsly
1492243609,La Ferme de Wickwing
1493292187,Château Nebuchezam
1494340786,L'Âme Sanglante de Kynareth
1495390138,Château Kinghouse
1496438723,Le Cimetière Gaerwing
1497487352,Ruines du Palace Ashham
1498535945,Le Taudis du Vieux Yeomwing
1499584534,Le Taudis du Vieux Hearthton
1500633144,Ruines du Castel Woodton
1501681732,Le Fort de Kinghart
1502730341,La Plantation de Kinghouse
1503778922,La Forteresse de Hawkford
1504827544,Ruines du Fort de Wickfield
1505876902,Verger de Hawkford
1506925546,Verger de Moorfield
1507974149,Ruines de Tour Woodton
1509022799,Jardin de Knightshead
1510072188,Sington
1511120778,Le Cimetière Wickfield
1512169374,Aldwell
1513217952,Le Taudis du Vieux Hawkston
1514266545,La Ferme de Hawkfield
1515315132,Le Cimetière Buckingston
1516363725,Le Trou de Gerithia
1517412308,Grange de Wickton
1518460970,Fort de Copperwing
1519509557,Aldford
1520558169,Site de l'Ancienne Barbolda
1521606748,Site de l'Ancien Wicksly
1522655327,Les Fouilles de Tristore
1523703908,Charenwold
1524752490,La Cabine Hawksley
1525801825,Ruines de la Cabane de la Vieille Belladyna
1526850434,La Lumière Bénie de Kynareth
1527899064,La Tour Hearthton
1528947694,Mershire
1529996279,Verger de Greenham
1531044860,Whitebeth
1532093514,Daghoth
1533142100,Ferme de la Vieille Elyzyvyra
1534191447,Le Prophète Éternel de Kynareth
1535240057,Ruines du Castel Gaerhart
1536288656,Ruines de la Grange de Hearthham
1537337244,Le Cimetière Greenhart
1538385872,Les Tombeaux de Moorsly
1539434493,Château Ashston
1540483071,La Nécropole de Gaerhouse
1541531690,Ruines du Palace Buckingsmith
1542581081,La Plantation de Moorfield
1543629659,Ipsfort
1544678237,Les Mines de Peroryan
1545726847,La Ferme de Yeomfield
1546775439,Ruines du Manoir de Copperfield
1547824021,L'Âme Larmoyante de Kynareth
1548872615,Les Tombes de Gaering
1549921265,Tour Greensly
1550969851,Ruines du Manoir de Gaerhouse
1552018429,La Plantation de Hawksmith
1553067010,Reycester
1554115609,La Ferme de Woodwing
1555164955,Le Taudis du Vieux Masterford
1556213556,La Taverne du Faon Noir
1557262203,Ruines de Tour Greensley
1558310868,L'Oracle Chantant de Kynareth
1559360273,Le Trou de Baalas
1560408858,Lamborne
1561457467,La Cabane du Vieux Wickfield
1562506058,La Carrière de Theodywyr
1563554704,Verger de Woodford
1564603316,Ruines de la Ferme Hawksley
1565651917,Castel Copperston
1566700508,Cathcroft
1567749101,Le Fort de Greenham
1568798490,Colline de Merwich
1569847079,L'Hôtel du Cochon et du Barbare
1570895659,Les Fouilles de Uthane
1571944248,Ruines du Fort de Greenham
1572992838,Grange de Copperwing
1574041438,Le Trou de Dispiaminxivah
1575090027,Le Devin Béni de Kynareth
1576138605,Tamvale
1577187188,Grange de Woodsly
1578235809,La Cabane de la Vieille Gwynanna
1579284444,L'Hôtel du Casque de la Reine
1580333804,Site de l'Ancien Chrystyn
1581382406,La Ferme de Moorston
1582430986,Autel de I'ric
1583479628,Verger de Kingsley
1584528218,Site de l'Ancien Greensly
1585576802,Sekthrac
1586625399,Ferme de la Vieille Lysyssa
1587673998,Ruines du Manoir de Masterham
1588722597,Ruines de la Ferme Woodsley
1589771193,Rattudon
1590819777,La Taverne de la Marmotte Verte
1591869135,Le Martyre Gémissant de Kynareth
1592917731,Ruines de la Cabine de Masterfield
1593966320,La Loge du Blaireau Riant
1595014900,Les Fouilles de Andistair
1596063481,La Ferme de Wicksmith
1597112077,La Cabane de la Vieille Barbona
1598160701,La Relique Larmoyante de Kynareth
1599209293,Le Laboratoire de Perore
1600257899,Le Bastion de Hearthwing
1601306514,La Tour de Ashton
1602355976,La Renaissance Sanglante de Kynareth
1603404601,Site de l'Ancienne Gwynyvyra
1604454043,Ruines du Manoir de Gaerfield
1605502658,Le Doux Arbre de Kynareth
1606551323,Ruines de Fort Kinging
1607599938,Le Cimetière Yeomcroft
1608648528,Les Cryptes de Wickwing
1609697108,Terrain de Newbeth
1610745707,Le Pub du Djinn Dansant
1611795089,Taudis de la Vieille Vannorya
1612843675,Burgville
1613892255,Ruines de la Garde de Masterton
1614940882,Ruines de la Cabine de Wicksmith
1615989466,Les Mines de Andastyr
1617038044,Site de l'Ancienne Vyctorya
1618086623,Ruines du Fort de Buckingsly
1619135203,Ruines de l'Ancienne Ysorya
1620183799,Burgbury
1621232378,Ruines de la Citadelle de Moorton
1622280961,Castel Inverobeon
1623329588,Le Pub du Castor et du Géant
1624378174,La Forteresse de Hearthton
1625427570,La Citadelle de Hearthwing
1626476149,Le Taudis du Vieux Wickcroft
1627524741,Ruines du Castel Moorston
1628573327,Les Tombes de Masterhart
1629621917,La Relique Éternelle de Kynareth
1630670498,Site de l'Ancienne Evelausa
1631719089,Site de l'Ancienne Carololda
1632767679,Sanctuaire de Mai
1633816269,La Nécropole de Woodsmith
1634864868,Ruines du Palace Wickfield
1635913466,Quartier de Kirkfort
1636962061,Baelcester
1638010654,La Relique Craintive de Kynareth
1639060184,La Ferme de Wicksly
1640108766,Ruines de la Cabane du Vieux Kington
1641157348,La Taverne du Dragon Assoiffé
1642205927,L'Auberge du Loup du Roi
1643254543,La Plantation de Buckingston
1644303128,Le Cimetière Kingwing
1645351715,Taudis du Vieux Lysayne
1646401105,Fontpath
1647449713,Ruines du Taudis de la Vieille Elyzyna
1648498301,Nordred
1649546894,L'Hôtel de la Chauve-Souris et du Géant
1650595566,Wildervale
1651644166,La Taverne du Blaireau Sale
1652692750,Ruines du Palace Kington
1653741329,L'Aube Bénie de Kynareth
1654790743,Gromrugoth
1655839326,Terrain de Tamley
1656887912,Le Prophète Sanglant de Kynareth
1657936490,Site de l'Ancien Ysayne
1658985070,Tombes de Wickcroft
1660033790,Ruines de la Ferme Gaersley
1661082371,Graybury
1662131763,Le Martyre Béni de Kynareth
1663180344,Castel Moorfield
1664228959,La Plantation de Moorhart
1665277543,Taudis de la Vieille Evelolda
1666326160,Ruines de la Grange de Greensmith
1667374784,Château Hearthhouse
1668423368,L'Ascension Brûlante de Kynareth
1669471963,Le Taudis du Vieux Gaersly
1670520547,Site de l'Ancienne Vannyvyra
1671569129,La Ferme de Masterford
1672618550,Le Trou de Gerither
1673667131,Autel de I'ric
1674715713,Grange de Greensly
1675764346,La Garde de Buckingfield
1676812924,Cromgate
1677861530,Ruines du Fort de Greenhart
1678910114,Lamidge
1679958720,La Plantation de Kingfield
1681007309,Ruines du Manoir de Greensley
1682056695,Manoir Woodwing
1683105291,La Ferme de Buckington
1684153884,Le Puits de Maelanxiah
1685202544,Blacktale
1686251123,Ruines de Fort Hearthhouse
1687299719,L'Hôtel de la Chèvre Chanceuse
1688348310,Le Cimetière Buckinging
1689396900,La Plantation de Buckington
1690445488,L'Abbatiale de Graybury
1691494067,La Nécropole de Copperwing
1692542650,L'Auberge du Renard et de l'Oiseau
1693592043,Ruines de la Cour de Copperhart
1694640667,Ruines de la Ferme Woodford
1695689323,Ruines de la Ferme de la Vieille Evelara
1696737907,Baelhead
1697786505,Verger de Moorwing
1698835104,Le Prophète Infini de Kynareth
1699884504,L'Idole Gémissante de Kynareth
1700933082,Taudis de la Vieille Chrystanna
1701981753,Le Devin Sanglant de Kynareth
1703030342,Aldingmore
1704078953,L'Auberge du Château Agité
1705127541,Singing
1706176128,Ruines de la Ferme de la Vieille Belladara
1707225553,La Caverne Demerena
1708274142,Ruines de l'Ancienne Chrystara
1709322801,Le Présage Saint de Kynareth
1710371437,Les Mines de Andoryan
1711420827,Sanctuaire de Mai
1712469411,Ferme du Vieux Lysabyth
1713517992,L'Arbre Joyeux de Kynareth
1714566596,Ferme de la Vieille Carolara
1715615249,Ruines de la Ferme Moorton
1716663869,La Ferme de Kingsly
1717712461,La Plantation de Gaersley
1718761856,La Tour de Buckingford
1719810472,Cour Singborne
1720859122,La Renaissance Intérieure de Kynareth
1721907776,Ruines du Château de Coppersley
1722957195,Ruines du Taudis de la Vieille Vannolda
1724005858,Hameau de Waridge
1725054437,L'Hôtel de la Taupe et du Donjon
1726104082,La Ferme de Gaersley
1727153616,La Taverne du Castor et du Gobelin
1728203153,Fort de Buckingwing
1729251758,La Cabine Hearthfield
1730300342,Grange de Copperford
1731348949,La Nécropole de Moorcroft
1732397528,Sanctuaire de Mai
1733447051,Ruines du Manoir de Hawkwing
1734495656,Manoir Kingcroft
1735544248,La Plantation de Hearthton
1736593766,Bois de Vanhope
1737642358,La Hantise de Darkimyth
1738690950,Ruines du Verger Buckingsley
1739739531,La Taverne du Loup Cramoisi
1740788146,Reyworth
1741837668,La Ferme de Gaersly
1742886250,Ferme de la Vieille Lysanna
1743934864,Grange de Gaerton
1744983445,Sanctuaire de Ephen
1746032963,Site de l'Ancien Belladabyth
1747081544,L'Étoile Gémissante de Kynareth
1748130158,Ruines du Manoir de Hearthwing
1749178747,Ruines de la Cabane du Vieux Greenton
1750228292,La Forteresse de Greening
1751277851,La Plantation de Greenfield
1752326448,Les Caveaux Moorfield
1753375057,Les Cryptes Kingsmith
1754424574,La Nécropole de Kingcroft
1755473163,La Plantation de Ashsley
1756521774,L'Hôtel de la Chauve-Souris et du Griffon
1757570358,Ferme de la Vieille Belladyvyra
1758619874,Le Doux Devin de Kynareth
1759668460,Le Cimetière de Ashsly
1760717039,La Ferme de Hearthton
1761765625,Azvor
1762814207,Ruines de la Ferme Kington
1763862803,Ruines de la Cabine de Gaerton
1764912325,L'Hôtel du Cochon et de l'Oiseau
1765960931,Le Fort de Greenford
1767009529,Les Fouilles de Edward
1768059040,La Loge du Crapaud et du Chat
1769107636,L'Âme Brûlante de Kynareth
1770156229,La Ferme de Ashwing
1771204807,L'Auberge du Crâne Rouge
1772253390,La Plantation de Ashton
1773301983,Le Rédempteur Brûlant de Kynareth
1774351528,Ruines de l'Ancien Gaerwing
1775401096,La Lumière Silencieuse de Kynareth
1776449696,Les Fouilles de Andistyr
1777498281,Grange de Ashsmith
1778546867,La Cabine Ashston
1779596382,Anrath
1780644972,Grange de Kingford
1781693599,Colline de Warbridge
1782742186,La Citadelle de Hearthfield
1783791718,Ruines du Taudis de la Vieille Gwynyssa
1784840311,La Plantation de Gaercroft
1785888909,Le Taudis du Vieux Masterhouse
1786937488,L'Assemblée de Carolyrrya
1787987006,Ruines du Taudis du Vieux Ashhouse
1789035622,Site de l'Ancienne Carolausa
1790084201,Le Trou de Morkeusessa
1791133720,La Citadelle de Moorwing
1792182312,Le Devin Intérieur de Kynareth
1793230903,Le Filon Theodistair
1794279499,La Garde de Gaersmith
1795329065,Le Rédempteur Larmoyant de Kynareth
1796377668,Cour Lamcroft
1797426249,Le Tunnel Edwyrick
1798475784,La Nécropole de Hearthham
1799524367,Morlas
1800572948,Grange de Hearthwing
1801621532,La Ferme de Kington
1802671083,La Cabane de la Vieille Carolyrrya
1803719679,Le Tunnel Uthore
1804768262,La Cabane du Vieux Ashhart
1805816844,La Cabane du Vieux Wickton
1806866373,Manoir Woodhart
1807914951,Le Puits de Mareria
1808963537,Ruines du Manoir de Wooding
1810012123,Le Filon Rodyn
1811061704,Ruines du Castel Copperfield
1812110313,Les Cryptes Mastersly
1813159825,La Plantation de Masterton
1814208407,Ruines de la Cabine de Copperhouse
1815257011,Tour Woodhouse
1816305615,Ruines du Manoir de Gaerham
1817355120,La Relique Perpétuelle de Kynareth
1818403698,La Cabane du Vieux Ysyn
1819452310,La Cabane de la Vieille Ysyssa
1820500908,Kirkwich
1821550434,Grange de Wickcroft
1822599014,Rocher de Longwark
1823647596,Ruines de la Cour de Masterfield
1824696178,Grange de Ashcroft
1825744762,La Plantation de Copperhart
1826793360,Le Taudis du Vieux Buckingcroft
1827842940,Le Bastion de Copperston
1828891525,La Douce Étoile de Kynareth
1829940103,La Loge du Lynx et du Puits
1830989616,Ruines du Verger Greensly
1832038216,Tanière de Baalyonunah
1833086798,Ferme de la Vieille Elyzorya
1834135390,Verger de Coppersly
1835183968,Castel Copperhouse
1836233494,Le Pub du Djinn Sale
1837283064,Tombes de Copperhouse
1838331642,Ruines du Manoir de Woodwing
1839380232,Le Filon Mordyn
1840428829,Château Buckingsly
1841477425,Verger de Buckingfield
1842527016,Creux de Chesterwold
1843576529,Lamway
1844625111,L'Auberge de l'Épée du Diable
1845673704,Site de l'Ancienne Barborya
1846722286,La Ferme de Buckingsly
1847770864,Holwold
1848819452,La Ferme de Hearthham
1849868030,Le Prophète Gémissant de Kynareth
1850918605,Le Devin Brûlant de Kynareth
1851968135,La Loge du Chat Doré
1853016719,Ferme de la Vieille Vyctausa
1854065301,Tampath
1855113882,Palace Gaerton
1856162497,La Ferme de Masterham
1857211082,Le Rédempteur Éternel de Kynareth
1858260616,Merbeth
1859309197,Whitemont
1860357782,La Cabine Yeomton
1861406384,La Tour Yeoming
1862454964,Manoir Ashing
1863504476,Ruines de la Cour de Moorton
1864553054,Le Devin Infini de Kynareth
1865601634,Le Taudis du Vieux Kinghart
1866651215,La Plantation de Copperhouse
1867699844,Broadwark
1868749350,La Plantation de Gaersly
1869797935,Ruines du Verger Wickham
1870846531,Château Gaersley
1871895112,Le Pub du Géant Chanceux
1872944658,La Douce Âme de Kynareth
1873993250,Château Woodfield
1875041873,La Lumière Sacrée de Kynareth
1876091384,L'Hôtel du Crapaud et du Griffon
1877139970,La Loge du Garde de la Reine
1878188572,La Cabane de la Vieille Elausa
1879237157,La Nécropole de Gaerham
1880287695,Grange de Kingsly
1881336284,Ruines du Manoir de Gaering
1882384870,Graywood
1883433458,Les Caveaux Ashton
1884483050,Autel de I'ric
1885532575,Terrain de Cathmoth
1886581187,L'Étoile Joyeuse de Kynareth
1887629770,Ruines de Tour Moorsly
1888679299,Le Doux Présage de Kynareth
1889727900,La Nécropole de Buckinghart
1890777466,Les Cryptes Ashston
1891826058,La Relique Silencieuse de Kynareth
1892875658,Manoir Ashton
1893925192,La Cabane du Vieux Mooring
1894973772,Le Pub du Crâne Criant
1896022354,Oxbridge
1897071910,Ruines du Castel Mastering
1898120489,Le Repaire de Baalatanxessa
1899169108,Grayworth
1900218644,Le Cimetière Copperwing
1901267222,L'Autel Sanglant de Kynareth
1902315802,Le Cimetière Gaerston
1903364380,Gallocester
1904412958,Holbury
1905461543,L'Étoile Sacrée de Kynareth
1906510136,Ruines de l'Ancien Gaersley
1907559692,Pentower
1908608273,Rocher de Burgcastle
1909656878,La Cabane du Vieux Mooring
1910706402,Ruines du Palace Coppersly
1911755980,Fort de Greenham
1912804563,La Nécropole de Kington
1913854134,Grumvor
1914902721,L'Aube Gémissante de Kynareth
1915951299,La Ferme de Hawking
1917000886,La Hantise de Lithivan
1918049487,Les Fouilles de Mordyrick
1919099061,L'Hôtel du Rat et du Garde
1920148613,Newfort
1921198220,Sanctuaire de Vigryl
131233,Le Cimetière Hawkston
1179833,La Ferme de Ashwing
2228420,Le Taudis du Vieux Ashton
3277965,Manoir Hearthfield
4326545,Charing
5376109,La Plantation de Woodsmith
6424695,Horcroft
7473275,Manoir Yeomhart
8521866,La Cabane du Vieux Yeomsley
9570447,Château Necromoghan
10619029,L'Ascension Bénie de Kynareth
11668571,La Ferme de Gaerford
12717158,La Cabane de la Vieille Elara
13765736,Sanctuaire de Jhim Sei
14814319,Arkbridge
15863871,Manoir Kingston
16912457,Ruines du Manoir de Gaerhart
17961044,Le Taudis du Vieux Greensley
19009626,Site de l'Ancienne Lysyna
20058204,Site de l'Ancienne Lysyrrya
21106790,Aldmore
22156329,Verger de Copperford
23204908,Lambrone
24253503,Lamcroft
25303064,Le Prophète Brûlant de Kynareth
26351650,La Cabane du Vieux Coppersley
27400237,La Cabane du Vieux Buckingsly
28448815,Le Devin Chantant de Kynareth
29498364,La Cabane du Vieux Hawkhart
30546948,Reliquaire de Sai
31595532,Castel Woodsmith
32645087,La Ferme de Yeomton
33693665,Geôle de Alabywyr
34742268,Sanctuaire de Ephen
35790853,Singmoth
36840401,La Prison de Agryn
37888982,Les Cryptes de Yeomham
38937561,Charton
39986144,Chesterbury
41035708,Le Devin Silencieux de Kynareth
42084302,Castel Mastering
43133869,Cathfort
44182460,La Renaissance Chantante de Kynareth
45232008,Westleigh
46280586,Colline de Vanwall
47329165,Cour Mercroft
48377753,Champ de Longtry
49427320,Kirkwell
50475913,La Ferme de Masterton
51524492,Palace Moorsmith
52574041,Gothham
53622628,Quartier de Lamcastle
54671213,Laboratoire Dunore
55720691,Manoir Mastering
56769371,Le Pub de la Taupe et de la Marmotte
57818841,Les Caveaux Mastersmith
58867426,Palace Wicksly
59916004,La Demeure du Baron Garulaus
60964647,Manoir Coppersly
62013237,Manoir Buckingwing
63061829,Holcastle
64111285,Tombes de Wicksly
65159864,Singbridge
66208447,Le Prophète Joyeux de Kynareth
67257029,Culte de Chrystyna
68305607,La Taverne du Cochon et du Chat
69354190,Ruines du Manoir de Hearthston
70402769,Midcroft
71451430,Tombes de Ashcroft
72500010,Creux de Charenborne
73549483,La Ferme de Copperton
74598066,Baelbridge
75646652,Baelwick
76695233,Le Taudis du Vieux Buckinghouse
77743878,La Plantation de Wicking
78792458,Ripborne
79841045,L'Auberge du Casque Mort
80890501,Castel Woodsley
81939081,Castel Woodsly
82987660,La Ferme de Yeomsmith
84036238,L'Ascension Sanglante de Kynareth
85084816,Palace Hearthhart
86133397,Taudis de la Vieille Ysolda
87181980,Château Woodcroft
88230562,Midmore
89279143,Cour Hawkfield
90327726,La Loge du Géant de la Reine
91376364,Cathwick
92424948,Burghope
93473531,La Lumière Brûlante de Kynareth
94522991,Lamdale
95571584,Blackwich
96620162,Chartry
97668743,Ruines de l'Ancienne Gwynyrrya
98717325,L'Autel Perpétuel de Kynareth
99765934,La Ferme de Kingfield
100815425,Castel Hawkford
101864009,Cour Woodham
102912587,La Forteresse de Gaersmith
103961172,L'Autel Saint de Kynareth
105009761,La Loge du Blaireau Riant
106058341,Castel Ashton
107106930,La Ferme de Ashham
108155512,Castel Wicking
109204112,La Demeure de Vladingus
110252690,La Taverne du Dragon Hurlant
111301277,Oxwich
112349872,Laboratoire Theodyrick
113398478,La Taverne du Griffon du Diable
114447915,Taudis de la Vieille Elyrrya
115496495,Burgtown
116545077,Le Pub du Renard et du Barbare
117593655,Broadford
118642233,L'Idole Sanglante de Kynareth
119690844,Wildertown
120739444,Le Cimetière de Yeomfield
121788033,Manoir Gaersley
122836627,Cour Greenton
123885227,La Citadelle de Yeomcroft
124934670,La Taverne du Faon Doré
125983278,Crossmont
127031856,Manoir Buckingsly
128080437,Les Caveaux Copperwing
129129020,Tombes de Ashhart
130177606,La Ferme de Ashhart
131226186,Vanwold
132274766,Les Tombeaux de Hearthston
133323345,La Ferme de Moorford
134371924,Terrain de Vanfort
135420502,Grimwood
136469081,Le Fort de Copperham
137517665,Tombes de Hearthham
138566243,Manoir Greenford
139614830,Graycastle
140663412,Whitemoth
141711992,Hâvre de Strenner
142760574,Castel Masterwing
143809163,Le Taudis du Vieux Moorton
144857754,Castel Singham
145907179,Ripidge
146955780,Gothgate
148004360,La Plantation de Wooding
149052941,La Maison de Correction de Alabane
150101522,Manoir Yeomwing
151150120,La Relique Sacrée de Kynareth
152198723,Le Bastion de Woodcroft
153247301,Manoir Wicking
154295887,Cathcastle
155344474,Westgate
156393064,Merbury
157442518,Tunton
158491105,Castel Masterston
159539685,L'Auberge de la Tasse Agitée
160588263,Le Pub du Gouffre Sauvage
161636842,L'Auberge du Hérisson Criant
162685464,L'Hôtel du Blaireau Chanceux
163734042,Autel de I'ric
164782628,Grimborne
165831217,Castel Gaercroft
166879806,La Nécropole de Copperford
167928394,Aldingford
168976991,Blackwold
170025573,Hameau de Penbury
171074153,Taudis de la Vieille Ysolda
172123580,Stokdale
173172166,La Plantation de Buckingwing
174220747,Oxworth
175269333,Le Pub du Puits de la Reine
176317913,Palace Gaering
177366492,Laming
178415074,La Taverne du Château Cramoisi
179463656,Tombes de Wickston
180512236,La Cabane du Vieux Chrystyn
181560848,Longing
182609444,La Loge de la Chauve-Souris et de la Cruche
183658025,Palace Greensley
184706614,Château Corroghar
185755211,La Ferme de Gaering
186803799,Whiteborne
187853213,L'Antre du Corsaire
188901793,Château Masterwing
189950376,Cromwall
190998955,Taudis de la Vieille Gwynyssa
192047536,Verger de Yeomhart
193096135,Bruyère de Rippath
194144722,Hortower
195193307,Laboratoire Bedard
196241888,L'Auberge de la Cruche Sale
197290479,Horcester
198339077,Fontcester
199387669,Vanmarket
200436247,La Plantation de Copperford
201484827,Stokhead
202533424,Château Greenham
203582842,Manoir Gaersly
204631423,La Cabane de la Vieille Lysanna
205680001,La Cabane de la Vieille Elara
206728581,Jardin de Gothway
207777159,Burgley
208825740,Cour Hearthfield
209874333,La Cabane du Vieux Kingford
210922913,Le Donjon de Peristair
211971525,Yagrugoth
213020106,La Ferme de Hawkston
214068697,La Loge du Castor et du Dragon
215117282,Verger de Woodsley
216165860,Westmont
217214448,Le Doux Autel de Kynareth
218263028,La Ferme de Hearthston
219311629,Site de l'Ancien Hearthhart
220360224,Deerworth
221408805,Rocher de Chartown
222457391,Site de l'Ancien Hawking
223505971,Penbrone
224555377,Manoir Hearthton
225603966,Rocher de Eastfort
226652559,Palace Kinging
227701137,Arkmoth
228749718,La Ferme de Greenford
229798298,Le Présage Sacré de Kynareth
230846876,L'Auberge de la Chauve-Souris et du Griffon
231895458,Graytown
232944052,Site de l'Ancienne Elorya
233992630,Gothway
235041208,Le Pub du Donjon du Roi
236089811,La Ferme de Kinging
237138390,Site de l'Ancien Kingston
238186976,La Forteresse de Ashham
239235559,Manoir Hawkcroft
240284157,Monument de Sage
241332737,La Nécropole de Ashhouse
242381333,La Garde de Greensley
243429918,Vanmore
244479300,Fort de Hawkham
245527879,Ruines de la Cour de Wicksmith
246576461,Monument de Sage
247625046,Verger de Moorhart
248673627,Knightsshire
249722206,Chesterwich
250770796,La Taverne du Renard et du Barbare
251819375,La Cabane du Vieux Buckingfield
252867956,La Crypte de Garomaus
253916539,Newham
254965120,Castel Gaerhouse
256013702,Cour Masterford
257062280,Hameau de Baelworth
258110861,Ruines de Fort Ashford
259159439,Laboratoire Gondyrick
260208017,Castel Garenor
261256595,La Loge du Griffon Mort
262305173,Verger de Greenham
263353754,Chênaie de Updale
264402339,Manoir Gaerhouse
265450917,Verger de Ashing
266499495,Grange de Masterton
267548100,Gallowell
268596696,Mergate
269645275,L'Auberge du Rat Musqué Malchanceux
270693858,Cour Kingford
271742456,La Taverne du Blaireau Blanc
272791039,Singwell
273839617,Bois de Singbrugh
274888195,Château Moorhouse
275936777,La Ferme de Woodcroft
276986161,L'Oracle Joyeux de Kynareth
278034747,L'Âme Brûlante de Kynareth
279083329,Blackfort
280131912,Le Martyre Larmoyant de Kynareth
281180491,Castel Buckingcroft
282229069,La Ferme de Buckinghouse
283277650,Castel Ashing
284326251,Jardin de Longmarket
285374834,La Ferme de Wicksley
286423432,Taudis du Vieux Vannayne
287472017,L'Académie de Tristyrick
288520595,Le Taudis du Vieux Moorford
289569176,Le Taudis du Vieux Copperhart
290617758,Ruines de la Ferme Hawking
291666354,L'Abbatiale de Broadpath
292714933,Site de l'Ancienne Carolanna
293763544,Lamton
294812132,Champ de Holmore
295860718,Le Pub du Vaurien Vert
296910102,La Nécropole de Hawkhouse
297958683,La Loge du Castor et du Donjon
299007270,Eastwick
300055853,Eastbridge
301104445,La Cabine Hearthhouse
302153024,Chesterville
303201603,La Nécropole de Gaerwing
304250183,Trogker
305298763,La Loge du Lion et du Scorpion
306347343,La Loge du Rat Musqué Blanc
307395926,Grange de Woodford
308444516,Burgtale
309493098,La Nécropole de Yeomston
310541707,Le Puits de Jubiamorgon
311590307,Longtale
312638885,Longbury
313687467,Taudis du Vieux Belladyn
314736051,Le Taudis du Vieux Wicking
315784636,Ruines de la Grange de Coppersmith
316833219,Sanctuaire de Mai
317881806,La Taverne du Valet et de la Chèvre
318930388,Ipstale
319978968,Le Pub de la Cruche Volante
321028348,Le Prophète Gémissant de Kynareth
322076946,Manoir Kingsly
323125528,La Taverne du Casque Mort
324174109,Tamwych
325222690,La Renaissance Brûlante de Kynareth
326271281,L'Oracle Sanglant de Kynareth
327319861,Blackmore
328368454,La Cabine Yeomwing
329417038,Le Martyre Béni de Kynareth
330465622,Charville
331514201,La Plantation de Hearthcroft
332562780,L'Ascension Brûlante de Kynareth
333611376,Manoir Wickford
334659958,Sanctuaire de Jode
335708538,Vermdon
336757116,Manoir Woodston
337805699,L'Hôtel du Cochon et du Barbare
338854281,Gallofort
339902863,Taudis de la Vieille Elyna
340951441,Gallotale
342000021,La Loge du Gnome Dansant
343048599,L'Auberge du Rat Musqué Cramoisi
344097191,Gothwick
345145773,La Garde de Woodfield
346194356,La Caverne Saheusah
347242942,Les Tombeaux de Copperhouse
348292327,Colline de Cathtower
349340907,Laboratoire Perynak
350389486,Newcroft
351438067,Newtower
352486645,La Convocation de Elona
353535223,L'Auberge du Castor et du Casque
354583805,Arkhope
355632391,Castel Grayhead
356680973,La Ferme de Greensly
357729563,La Cabane de la Vieille Lysyvyra
358778144,Whitewich
359826731,Sanctuaire de Mai
360875320,Verger de Yeomsley
361923920,Ruines de la Ferme Wicking
362972519,L'Auberge de la Marmotte Morte
